,tweet_id,sentiment,author,content
5610,1960949098,neutral,PaigeTJohnson,@saynerd01 omgg hhaha nooo! drag me to hell is EVVIIIL! and angels and demons supposedly sucked   ohh no haha
13911,1964244636,neutral,sexidance,@oyfreakinvey rofl
22861,1694511018,neutral,caldjr,@judysteapot yup - working away hard! Busy busy busy
32311,1752256564,neutral,MorganLW,Bai KT and I have decided that at my Disney wedding we will have a parade and a mushroom trampoline float that KT and Bai will jump on
5033,1960598002,neutral,chiefluddite,Damn Latvian beaurocracy. As a non-resident I can't publish my braille highway code. Another blind alley  Woe is me. Anyone speak farsi?
19196,1966198646,neutral,ella0319,@Bea0414 eh..not sure daw guesting ni cha on monday
23136,1694567410,neutral,BlokesLib,"@JennaMadison Dinner done, shower done, now time to chill with block of chocolate"
39719,1753869380,neutral,original_one,@Terry_Allison Catch you later Terry....
4154,1960255629,neutral,KSdaisy,I'm back but not for long
29524,1751251087,neutral,Valeriee__,Ha that was cliche.
35340,1753075895,neutral,sally13_,@andcasey lol we should start a group lol the slut sisters
36246,1753273531,neutral,SandyLovesMiley,http://www.twitpic.com/4wp26  i made a cake for my mom  she loved it ? yay
724,1957133900,neutral,ssabz,"@textdrivebys i dont even have a WII! b likes xbox, so that's what we have  do you use it?"
4472,1960387155,neutral,lovemypoodles,"@poppyscorner He steals my stuff, buries them under fence. Embarassing when it's the man returning them! Not much I can do about frogs."
7360,1961648495,neutral,cosRobPerkins,"@abbybradz  Not sure, I think my #revision efforts need to be S2 until Monday."
19181,1966195975,neutral,sherlzzzz,@PrincessSuperC i misss youhhhhhhh ci! Tell dem japenese ppl to give yu a computer or sumthinnn. Ya twit fam misssesss supa c!
5508,1960874743,neutral,jenjeahaly,@Kainz_UK I'll hopefully get a chance to play it tomorrow. Hope it's good otherwise I've wasted so many points
10731,1962995678,neutral,chyeahitsalicia,@featherblossoms I can't stream videos on my phone
38435,1753650318,neutral,judez_xo,@zuppalizzle you should come over before friday and teach me how
32012,1752157502,neutral,iyonah,Its like I had a power nap.
22231,1694384179,neutral,aniszlee,i'm out...
21335,1694219987,neutral,heath7s,i wear a lot of white  http://tinyurl.com/dlbltg
36824,1753381793,neutral,carlbarrow,Going to Leeds
29831,1751360554,neutral,PattiVail,@theremedy4u  5 days
24991,1694977528,neutral,jacoblovie,"@Amy_E_W Thank you, Ill try not to!"
27197,1695692986,neutral,mariapetersen,@jeremycowart http://onoir.com try to go if you can. I tell everyone who goes to Montreal to check it out. Even people who live there
27393,1695767078,neutral,willembuchner,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions
23490,1694627764,neutral,MrFloydNL,@James_yeah - I know the feeling... Good morning mate!
29931,1751396651,neutral,neessa_,"@meesterbell yes, I do  but why did you change?"
6419,1961255248,neutral,TammyKreiss,@stevenbward my interview if picked is NY too. But you probably forgot about me after blogtalk radio.
28515,1750893512,neutral,tequilakitty,@angeleyes81075 oh..keep working on it..you can always make it a little smaller
14924,1964685230,neutral,ardowdle,"@dennispillion @WaffleSauce Ugh, you people and your fancy trips to Italy while I'm slaving away at this computer."
28230,1696133692,neutral,JayeMarie,@sheila_H ok so who do you know on Daisy of Love? And have you seen it yet. oh lord
29501,1751250229,neutral,gjhearts,Shopping!
28206,1696088865,neutral,Cavatica,"@cosita Morning! If I get to see it, I'll let you know. Right now, I'm going to go see Wolverine."
4986,1960579405,neutral,chrissyhammond,just missed Paul the ice cream man at work
19567,1966292599,neutral,angelickasai,"@jordanlyn  Can we turn back time, make it so you didn't hurt your knee so bad.. :'( and then you can come to mine and never be ignored??"
8866,1962328019,neutral,ahitsCHRIS,@DKHOTOPIC aw
33090,1752503913,neutral,DivasMistress,@Dime_Diva_Dee26 teehee Im glad to entertain ye
19840,1966401889,neutral,denyseee,work soonnnnnn  it's looking rly dead today...
21385,1694222234,neutral,jdeplater,@hectorbrossi I'll be doing one of those too actually. It's for a composite film but want it real with rain also. Let me know how you go.
2338,1957521888,neutral,redvers,@beakpie yes. Yes you will.
34175,1752799190,neutral,40shadesofgrey,"@laerwen I'll try that, thanks"
4357,1960331062,neutral,ladylogan,@ArmyWife98 I second this !!
31118,1751851434,neutral,hillarylovesatl,@elissa_10807 I'm watching the 4th harry potter movieee
1507,1957323090,neutral,thaetatituteto,need a lots of moneeeeeeeeeeeeeeeey
35478,1753116369,neutral,soaps3,"@wicked12 So, the official transition from Donathan to Danathan has occurred?  Want 2 sell me ur shirt?"
38474,1753663795,neutral,hollie__,@B_tifullyTragic ... in London last night so give it a few hours &amp; I'm sure a few will appear
958,1957183431,neutral,SallytheShizzle,does anyone know how to convert 6 est to Aus time? ROFL xD fucking radio disney
36177,1753255545,neutral,poorboymark,@marktesch isn't that a local dish? borrow
18765,1966072241,neutral,neessssssa,HEY GUYS IT'S WORKING NO NEED TO WORRY. i have tooo many followers tho ...
32824,1752414981,neutral,maureenheck,@WorkFromWithin We were so busy I didn't even get to talk with you!!  Please tell me you got your lipstick?!
36728,1753364999,neutral,alexrellosa,Watching the 3rd episode of JONAS
24040,1694746922,neutral,Beyy,I think both Josiphina and Jacqui have killed there tweetdecks or overspammed like SOMEONE
36787,1753367477,neutral,damarisens,@nickNOTLIVE  eat something!
36501,1753313834,neutral,karmadillo,"@juliankimmings Never touched a drop, me!"
21132,1694181773,neutral,desdebb,good luck nandito. first day of IB exam. you can do it! a road to berkeley.
19032,1966157658,neutral,InLoveWithAStar,I wanna listen to the full Send It On
18882,1966102305,neutral,MikeWBz,I'm grounded til tomorrow. Sorry to anyone I made plans with.  It'll have to be tomorrow. (annoyed) http://plurk.com/p/x332r
15042,1964722980,neutral,fsiler,@natebunnyfield no! Work came up
13573,1964089255,neutral,HomeWhisperer,@mikeconaty i know the feeling.
19780,1966350363,neutral,cabri,@crazygolfa I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he'll bounce back.
4561,1960436221,neutral,7tats,So I passed out last night in the middle of 4th quarter. I didn't witness my Magic lose
13160,1963935825,neutral,trillian1117,"@krithin btw, short notice I know, but we're RSVPing no for your party- thanks so much for the invitation, though!  I'm out for 2nite too"
28631,1750928675,neutral,rodneychapman,"Tip for today - The eagles are specials against the broncos, put your house on them"
36829,1753382111,neutral,faranaaz,"@beckystarzmcfly  Yes, you should go see Star Trek!  It's sooooo much fun!"
27054,1695620608,neutral,belinda_gerard,@JanisSharp thanks Janis
27695,1695884450,neutral,Jogadora,@RobertPattz Bonjour.. Did you sleep well?
3889,1960131512,neutral,Gary_Muller,Well friends i think today is just gonna be one of those days........a work day
23855,1694706699,neutral,MrsMcFlyGrimmy,it was t4 i think hannah  xx
31252,1751886221,neutral,derekcody,@stephanierhenee ha... I thought you would enjoy the Family Guy reference... and I'm more bored than you
33887,1752725576,neutral,WECpoker,"@CynthiaY29 Nice info, I forwarded this to a needy friend of mine"
37842,1753551661,neutral,jemjem1983,@MistressJoJo @delicateone  good point!! Mine is on its way. How did he get delivered?  I will post pics too wen I get him
8325,1962138909,neutral,cia_baby,@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...
31596,1751988693,neutral,NicaNoelle,@kylieireland Do you have a facebook page? If not I'll email you pictures of my bangs. If you don't like them I'll blame the kitties.
23494,1694627858,neutral,benbarden,@jlandells you should add your blog to CMF Ads
10881,1963046080,neutral,Miss_Sarah,I wanna Karaoke!  Instead...I get to go to work  Lameness
6922,1961487941,neutral,gleegirloz,"@DamienEstreich Brought back memories mentioning the mixer~of being pushed into Angels desk,with full glass of beer,not my fault,desk F'd"
4704,1960489538,neutral,fuckingxtrigger,@katismonster OMG are u still naked 1313 XDD omg i miss you so muuch
870,1957163020,neutral,camiv93313,"K, goodnight! Gotta do Chuck E Cheese tomorrow following kindergarten shots and physical... Bla"
27943,1696002224,neutral,alissabby,stayed home from school today   doctors sooooon.
22887,1694511956,neutral,vkgoeswild,"After France I was gonna spend more time in the sun, to overcome my negative reaction to it. Yep, in Netherlands. Good luck to me"
38619,1753681038,neutral,slivoshee,@ Cleaning the house! going out at 3 to see a soccergame with friends
19110,1966178129,neutral,organicBublegum,Im lonely werkin
30694,1751680889,neutral,flybabymoni,"5K done in under 60mins!NoBigDeal? Psst,I weigh 280lbs!Yippee!  Thanks @JonathanRoche #NEWO (No Excuses WorkOuts) &amp; @theFlylady #Flylady !"
10551,1962936350,neutral,zara_p,Sneezing hurts my back.
1860,1957414055,neutral,flossybunny,Sitting waiting for an exam to start
9532,1962604819,neutral,melissasmission,@danielfelice look like i can only quick post from the dashboard that is all
36414,1753310024,neutral,JustVox,"@MadisonMitchell I'd help you if I weren't poorer than you lol! I'm mexican living in .mx, which automatically makes me 13 times poorer"
17082,1965522664,neutral,tisaXO,@melodyxxx boooo!!! I bet it was a nice wallet too
29831,1751360554,neutral,PattiVail,@theremedy4u  5 days
37879,1753566358,neutral,janiferrr,actual updateee...sleeeping soon. watching the lion kinggg.
15085,1964731289,neutral,mystikx,Leaving for work.
8325,1962138909,neutral,cia_baby,@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...
16829,1965458648,neutral,donchawanna,I just want  to Sleep.
11574,1963280082,neutral,Caitlynnnnnnn,"Mary, Are you not receiving my texts????"
29769,1751358371,neutral,JennFknFurr,@Vivienne_m do it up
26449,1695409952,neutral,PACEadmissions,thanks to @RITadmissions for becoming a follower
29673,1751322296,neutral,TheRealPrin,@Pearlwhite27 ohh i love green and purple.. and BLACK!
8135,1962027566,neutral,ssudaraka,@chathuraw ???? ???? ????.....  ???? ???? ??????? ?? ???...
21607,1694272641,neutral,jmcollis,@inkophile I have weekends like that too - almost always at the end of &quot;one of those weeks&quot;!
58,1956982075,neutral,minamic,@lostluna But I got dibs on Sulu...
37161,1753435407,neutral,irlita,@mrsrance congrats ya ran
13418,1964030135,neutral,meghanelaine,"Gonna go round up some DVDs to sell...  I will miss them, but I need money!"
513,1957087043,neutral,elver,"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic"
35583,1753136769,neutral,noremorse1985,"working away just now, hopefully it stays nice for the afternoon and evening! possible BBQ weather!"
4859,1960536520,neutral,tanya25m,Playing Monopoly Jr. with the lil one.. Cheating isn't as much fun when the other person has absolutely no idea
30207,1751502972,neutral,sodaly,@pamslim can't wait to crack it open and no doubt will learn from it as well as support my evangelizing cubicle-freedom-ness!
9195,1962456132,neutral,SeviDesigns,"@AboveAllFabric I so agree with you we have been married for 7 yrs, and this is our 6th move  BLAH!!!"
4514,1960423953,neutral,zeroecho,"@leodisBeanie it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?"
22015,1694347277,neutral,davidjdalton,@salisburydowns I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it
2463,1957550054,neutral,patreesho,"Dizzy  I wanna lie die, but those calories aren't gonna just balk because I ignore them."
26708,1695510097,neutral,jasonpaul,"@fourstringfuror yea - it's mostly b/c I couldn't sleep, but oh well, lunch time will come soon"
307,1957035419,neutral,twinkleval,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?"
23623,1694664114,neutral,caliguy,@timewalk morning to you too joe
37522,1753500166,neutral,tophatdog,"@pntbtrkisses You're welcome. I'm going to repost several times to get the message out, maybe help another dog"
26487,1695411617,neutral,anadelfilpo,@Kaylaphlegar people dont get into fender benders on the way to school that just doesnt happen hahahahah
23182,1694569144,neutral,bharathganesh,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens
11656,1963308594,neutral,HaHaItsLivvy,I really need to update this more.
9984,1962777863,neutral,avliyaASYA,"Going back to my house to pick up some dvds for bapang and pick dito's up but forgot to pick up other dvds for dito, so I have to go back"
12491,1963587400,neutral,Cherrim,love how dad said he'd be ready to go at like 3:15 and it's now 4pm and I'm still working.
24847,1694931198,neutral,musicismydrug,Loves her david soooooo much &lt;3
24184,1694789573,neutral,nickmaher,@xanderprod Was actually done by my cousin
30616,1751645592,neutral,mopedronin,@zee8 cut it off.
23498,1694627955,neutral,Ascotiel,@mysgreen  You cna get em for about ï¿½17 but I've got one for ï¿½27 which is Asus same as lappie
10192,1962844030,neutral,foobjay,When am i getting a yearbook?  today was strange
19507,1966279217,neutral,iSysCorp,@giselle2323 - ummmm. no comment. LOL. I actually have not watched GH in about a week.
17725,1965762657,neutral,sweetbaker2010,missing Tim!
8325,1962138909,neutral,cia_baby,@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...
25663,1695164316,neutral,JLHS11,Morning.  Tweet Tweet.
14301,1964453533,neutral,LadiiSassii,Aww man I left all my laffy taffy's at work
11900,1963387764,neutral,katiekeefe,been driving for 3 hours...very carsick
35658,1753155765,neutral,freshyounghott,Almost dere  really tired eyes r really dry
23945,1694726834,neutral,Dogsbay1,"Eating Toast  ~Peanut Butter,,Yum"
